Date,State,Region,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-04-05,New Hampshire,Merrimack County,-48.0,-22.0,17.0,-73.0,-36.0,11.0
2020-04-05,New Hampshire,Rockingham County,-50.0,-32.0,14.0,-59.0,-38.0,12.0
2020-04-05,New Hampshire,Strafford County,-42.0,-27.0,47.0,-52.0,-36.0,10.0
2020-04-05,New Hampshire,Sullivan County,-35.0,-9.0,,,-26.0,20.0
2020-04-05,New Jersey,Total,-66.0,-11.0,26.0,-67.0,-45.0,16.0
2020-04-05,New Jersey,Atlantic County,-67.0,2.0,53.0,-66.0,-56.0,15.0
2020-04-05,New Jersey,Bergen County,-75.0,-15.0,-20.0,-56.0,-51.0,18.0
2020-04-05,New Jersey,Burlington County,-67.0,4.0,87.0,-50.0,-38.0,13.0
2020-04-05,New Jersey,Camden County,-61.0,-1.0,22.0,-58.0,-37.0,12.0
2020-04-05,New Jersey,Cape May County,-59.0,3.0,29.0,-54.0,-36.0,19.0
2020-04-05,New Jersey,Cumberland County,-41.0,-1.0,16.0,-30.0,-28.0,10.0
2020-04-05,New Jersey,Essex County,-68.0,-20.0,-21.0,-79.0,-45.0,17.0
2020-04-05,New Jersey,Gloucester County,-64.0,-10.0,70.0,-16.0,-37.0,12.0
2020-04-05,New Jersey,Hudson County,-70.0,-18.0,-40.0,-67.0,-54.0,18.0
2020-04-05,New Jersey,Hunterdon County,-64.0,-3.0,21.0,-39.0,-42.0,30.0
2020-04-05,New Jersey,Mercer County,-66.0,31.0,9.0,-73.0,-41.0,14.0
2020-04-05,New Jersey,Middlesex County,-73.0,-7.0,78.0,-66.0,-45.0,16.0
2020-04-05,New Jersey,Monmouth County,-69.0,5.0,77.0,-51.0,-43.0,15.0
2020-04-05,New Jersey,Morris County,-68.0,-16.0,58.0,-47.0,-49.0,17.0
2020-04-05,New Jersey,Ocean County,-62.0,-3.0,5.0,-52.0,-41.0,14.0
2020-04-05,New Jersey,Passaic County,-70.0,-23.0,20.0,-47.0,-48.0,16.0
2020-04-05,New Jersey,Salem County,-45.0,0.0,45.0,-68.0,-31.0,19.0
2020-04-05,New Jersey,Somerset County,-72.0,-1.0,64.0,66.0,-47.0,16.0
2020-04-05,New Jersey,Sussex County,-52.0,-24.0,100.0,-43.0,-36.0,13.0
2020-04-05,New Jersey,Union County,-67.0,-19.0,38.0,-58.0,-47.0,17.0
2020-04-05,New Jersey,Warren County,-53.0,2.0,51.0,-46.0,-35.0,13.0
2020-04-05,New Mexico,Total,-41.0,-11.0,-7.0,-33.0,-35.0,10.0
2020-04-05,New Mexico,Bernalillo County,-44.0,-17.0,9.0,-41.0,-38.0,11.0
2020-04-05,New Mexico,Chaves County,-41.0,-20.0,-38.0,-51.0,-27.0,11.0
2020-04-05,New Mexico,Cibola County,-24.0,8.0,,-25.0,-25.0,
2020-04-05,New Mexico,Colfax County,-64.0,-29.0,,-43.0,-40.0,
2020-04-05,New Mexico,Curry County,-29.0,-5.0,-6.0,-28.0,-27.0,15.0
2020-04-05,New Mexico,Doña Ana County,-39.0,-14.0,-26.0,-35.0,-33.0,12.0
2020-04-05,New Mexico,Eddy County,-37.0,-14.0,-35.0,-19.0,-23.0,13.0
2020-04-05,New Mexico,Grant County,-31.0,4.0,,,-20.0,2.0
2020-04-05,New Mexico,Guadalupe County,-44.0,-9.0,,-10.0,,
2020-04-05,New Mexico,Hidalgo County,-54.0,,,-40.0,,
2020-04-05,New Mexico,Lea County,-43.0,-8.0,-7.0,-40.0,-24.0,13.0
2020-04-05,New Mexico,Lincoln County,-70.0,-43.0,-73.0,,-44.0,
2020-04-05,New Mexico,Los Alamos County,-66.0,-34.0,,,-50.0,
2020-04-05,New Mexico,Luna County,-34.0,-20.0,-37.0,-26.0,-22.0,
2020-04-05,New Mexico,McKinley County,-39.0,7.0,,-18.0,-23.0,19.0
2020-04-05,New Mexico,Otero County,-38.0,-19.0,-50.0,,-36.0,16.0
2020-04-05,New Mexico,Quay County,-15.0,1.0,,-17.0,-21.0,
2020-04-05,New Mexico,Rio Arriba County,-20.0,-15.0,,,-40.0,12.0
2020-04-05,New Mexico,Roosevelt County,-26.0,-17.0,,,-25.0,
2020-04-05,New Mexico,San Juan County,-35.0,-4.0,9.0,-31.0,-30.0,10.0
2020-04-05,New Mexico,San Miguel County,-22.0,-6.0,,-48.0,-24.0,-1.0
2020-04-05,New Mexico,Sandoval County,-33.0,-4.0,14.0,-45.0,-43.0,10.0
2020-04-05,New Mexico,Santa Fe County,-50.0,-19.0,-14.0,-39.0,-44.0,11.0
2020-04-05,New Mexico,Sierra County,-39.0,4.0,,,-29.0,
2020-04-05,New Mexico,Socorro County,-42.0,-7.0,,,-36.0,
2020-04-05,New Mexico,Taos County,-59.0,-25.0,-12.0,,-57.0,1.0
2020-04-05,New Mexico,Torrance County,-24.0,9.0,,-19.0,-31.0,
2020-04-05,New Mexico,Union County,,,,-43.0,,
2020-04-05,New Mexico,Valencia County,-33.0,27.0,15.0,-26.0,-36.0,12.0
2020-04-05,New York,Total,-59.0,-28.0,-11.0,-68.0,-47.0,15.0
2020-04-05,New York,Albany County,-56.0,-23.0,91.0,-62.0,-37.0,11.0
2020-04-05,New York,Allegany County,-35.0,-2.0,,,-33.0,20.0
2020-04-05,New York,Bronx County,-58.0,-22.0,-27.0,-51.0,-52.0,16.0
2020-04-05,New York,Broome County,-47.0,-23.0,74.0,-46.0,-35.0,10.0
2020-04-05,New York,Cattaraugus County,-36.0,-5.0,8.0,,-31.0,10.0
2020-04-05,New York,Cayuga County,-39.0,-12.0,,-42.0,-32.0,22.0
2020-04-05,New York,Chautauqua County,-33.0,3.0,-22.0,,-28.0,8.0
2020-04-05,New York,Chemung County,-44.0,-3.0,,-65.0,-29.0,12.0
2020-04-05,New York,Chenango County,-35.0,-10.0,,,-33.0,22.0
2020-04-05,New York,Clinton County,-47.0,-7.0,,-60.0,-31.0,21.0
2020-04-05,New York,Columbia County,-48.0,-10.0,,-39.0,-32.0,22.0
2020-04-05,New York,Cortland County,-36.0,-1.0,,-39.0,-32.0,23.0
2020-04-05,New York,Delaware County,-40.0,-13.0,,,-31.0,10.0
2020-04-05,New York,Dutchess County,-50.0,-28.0,61.0,-61.0,-39.0,13.0
2020-04-05,New York,Erie County,-51.0,-20.0,58.0,-52.0,-38.0,10.0
2020-04-05,New York,Essex County,-66.0,-29.0,-28.0,,-47.0,3.0
2020-04-05,New York,Franklin County,-56.0,-13.0,,,-31.0,17.0
2020-04-05,New York,Fulton County,-39.0,-12.0,,,-22.0,18.0
2020-04-05,New York,Genesee County,-34.0,-16.0,,-58.0,-29.0,21.0
2020-04-05,New York,Greene County,-38.0,-8.0,4.0,,-35.0,18.0
2020-04-05,New York,Herkimer County,-32.0,-8.0,,-71.0,-31.0,20.0
2020-04-05,New York,Jefferson County,-43.0,-13.0,,,-29.0,8.0
2020-04-05,New York,Kings County,-65.0,-30.0,-23.0,-62.0,-52.0,17.0
2020-04-05,New York,Lewis County,-51.0,-9.0,,,-31.0,
2020-04-05,New York,Livingston County,-36.0,-8.0,,-37.0,-31.0,24.0
2020-04-05,New York,Madison County,-37.0,-15.0,,-60.0,-34.0,25.0
2020-04-05,New York,Monroe County,-48.0,-23.0,97.0,-45.0,-38.0,11.0
2020-04-05,New York,Montgomery County,-32.0,-11.0,,9.0,-21.0,19.0
2020-04-05,New York,Nassau County,-64.0,-32.0,-7.0,-66.0,-50.0,18.0
2020-04-05,New York,New York County,-85.0,-47.0,-67.0,-78.0,-56.0,18.0
2020-04-05,New York,Niagara County,-38.0,-9.0,18.0,-60.0,-37.0,10.0
2020-04-05,New York,Oneida County,-40.0,-14.0,91.0,-48.0,-34.0,9.0
2020-04-05,New York,Onondaga County,-51.0,-27.0,72.0,-58.0,-38.0,11.0
2020-04-05,New York,Ontario County,-53.0,-18.0,74.0,-60.0,-35.0,9.0
2020-04-05,New York,Orange County,-51.0,-31.0,101.0,-59.0,-41.0,14.0
2020-04-05,New York,Orleans County,-29.0,8.0,,,-28.0,21.0
2020-04-05,New York,Oswego County,-38.0,-6.0,-6.0,,-32.0,9.0
2020-04-05,New York,Otsego County,-44.0,-10.0,,,-34.0,21.0
2020-04-05,New York,Putnam County,-50.0,-20.0,-36.0,-63.0,-42.0,32.0
2020-04-05,New York,Queens County,-69.0,-38.0,-11.0,-77.0,-60.0,20.0
2020-04-05,New York,Rensselaer County,-41.0,-17.0,5.0,-51.0,-39.0,10.0
2020-04-05,New York,Richmond County,-57.0,-28.0,-9.0,-58.0,-46.0,16.0
2020-04-05,New York,Rockland County,-61.0,-24.0,62.0,-60.0,-47.0,19.0
2020-04-05,New York,Saratoga County,-54.0,-21.0,47.0,-39.0,-36.0,11.0
2020-04-05,New York,Schenectady County,-41.0,-17.0,-2.0,-44.0,-34.0,11.0
2020-04-05,New York,Schoharie County,-31.0,-4.0,,,-22.0,3.0
2020-04-05,New York,Schuyler County,-27.0,4.0,,,-23.0,
2020-04-05,New York,Seneca County,-39.0,2.0,,-73.0,-36.0,15.0
2020-04-05,New York,St. Lawrence County,-42.0,-16.0,0.0,,-32.0,10.0
2020-04-05,New York,Steuben County,-38.0,-21.0,0.0,-22.0,-29.0,9.0
2020-04-05,New York,Suffolk County,-55.0,-30.0,35.0,-66.0,-43.0,16.0
2020-04-05,New York,Sullivan County,-32.0,9.0,,,-34.0,20.0
2020-04-05,New York,Tioga County,-41.0,-8.0,,,-37.0,22.0
2020-04-05,New York,Tompkins County,-56.0,-29.0,-15.0,-44.0,-47.0,31.0
2020-04-05,New York,Ulster County,-45.0,-23.0,79.0,-74.0,-35.0,12.0
2020-04-05,New York,Warren County,-49.0,-12.0,33.0,-41.0,-36.0,20.0
2020-04-05,New York,Washington County,-32.0,-11.0,,,-28.0,20.0
2020-04-05,New York,Wayne County,-32.0,-3.0,,,-31.0,11.0
2020-04-05,New York,Westchester County,-60.0,-34.0,41.0,-59.0,-48.0,17.0
2020-04-05,New York,Wyoming County,-14.0,-8.0,,,-20.0,17.0
2020-04-05,New York,Yates County,-17.0,-2.0,,,-30.0,
2020-04-05,North Carolina,Total,-43.0,-14.0,5.0,-55.0,-38.0,11.0
2020-04-05,North Carolina,Alamance County,-41.0,-6.0,39.0,-29.0,-35.0,10.0
2020-04-05,North Carolina,Alexander County,-32.0,13.0,,,-30.0,15.0
2020-04-05,North Carolina,Alleghany County,-29.0,-5.0,,,-28.0,
2020-04-05,North Carolina,Anson County,-50.0,-1.0,,,-31.0,
2020-04-05,North Carolina,Ashe County,-28.0,-14.0,,,-40.0,
2020-04-05,North Carolina,Avery County,-57.0,-20.0,,,-36.0,
2020-04-05,North Carolina,Beaufort County,-31.0,-5.0,15.0,,-29.0,14.0
2020-04-05,North Carolina,Bertie County,-53.0,3.0,,,-20.0,
2020-04-05,North Carolina,Bladen County,-23.0,-4.0,-27.0,,-28.0,12.0
2020-04-05,North Carolina,Brunswick County,-38.0,-17.0,12.0,-51.0,-36.0,9.0
2020-04-05,North Carolina,Buncombe County,-58.0,-27.0,-15.0,-77.0,-47.0,12.0
2020-04-05,North Carolina,Burke County,-38.0,-13.0,11.0,,-32.0,9.0
2020-04-05,North Carolina,Cabarrus County,-49.0,-20.0,8.0,-46.0,-41.0,12.0
2020-04-05,North Carolina,Caldwell County,-32.0,-10.0,-2.0,,-32.0,9.0
2020-04-05,North Carolina,Camden County,-46.0,,,,-40.0,
2020-04-05,North Carolina,Carteret County,-36.0,-16.0,-13.0,,-34.0,15.0
2020-04-05,North Carolina,Caswell County,-28.0,4.0,,,-40.0,
2020-04-05,North Carolina,Catawba County,-48.0,-19.0,39.0,-18.0,-33.0,10.0
2020-04-05,North Carolina,Chatham County,-20.0,-13.0,,,-35.0,19.0
2020-04-05,North Carolina,Cherokee County,-34.0,-12.0,,,-46.0,1.0
2020-04-05,North Carolina,Chowan County,-13.0,10.0,,,-14.0,
2020-04-05,North Carolina,Clay County,-54.0,-12.0,,,-41.0,
2020-04-05,North Carolina,Cleveland County,-33.0,-4.0,16.0,,-31.0,9.0
2020-04-05,North Carolina,Columbus County,-27.0,-1.0,,,-32.0,13.0
2020-04-05,North Carolina,Craven County,-38.0,-10.0,10.0,-43.0,-35.0,9.0
2020-04-05,North Carolina,Cumberland County,-36.0,-16.0,7.0,-41.0,-38.0,10.0
2020-04-05,North Carolina,Currituck County,-25.0,-9.0,,,-35.0,8.0
2020-04-05,North Carolina,Dare County,-49.0,-28.0,-19.0,,-36.0,12.0
2020-04-05,North Carolina,Davidson County,-37.0,-9.0,81.0,-27.0,-33.0,9.0
2020-04-05,North Carolina,Davie County,-36.0,-12.0,,-29.0,-40.0,18.0
2020-04-05,North Carolina,Duplin County,-40.0,-4.0,,-44.0,-26.0,13.0
2020-04-05,North Carolina,Durham County,-49.0,-21.0,-3.0,-31.0,-45.0,13.0
2020-04-05,North Carolina,Edgecombe County,-11.0,6.0,,,-32.0,14.0
2020-04-05,North Carolina,Forsyth County,-43.0,-21.0,44.0,-13.0,-40.0,11.0
2020-04-05,North Carolina,Franklin County,-23.0,-9.0,,,-39.0,17.0
2020-04-05,North Carolina,Gaston County,-40.0,-20.0,0.0,,-37.0,10.0
2020-04-05,North Carolina,Gates County,,,,,-27.0,
2020-04-05,North Carolina,Graham County,,,,,-37.0,
2020-04-05,North Carolina,Granville County,-26.0,-15.0,,,-34.0,17.0
2020-04-05,North Carolina,Greene County,-41.0,2.0,-17.0,,-24.0,
2020-04-05,North Carolina,Guilford County,-45.0,-21.0,20.0,-41.0,-39.0,11.0
2020-04-05,North Carolina,Halifax County,-31.0,-11.0,,,-29.0,14.0
2020-04-05,North Carolina,Harnett County,-29.0,-6.0,-19.0,-16.0,-35.0,10.0
2020-04-05,North Carolina,Haywood County,-42.0,-22.0,15.0,-36.0,-38.0,16.0
2020-04-05,North Carolina,Henderson County,-46.0,-21.0,19.0,-48.0,-42.0,10.0
2020-04-05,North Carolina,Hertford County,-49.0,47.0,,,-20.0,
2020-04-05,North Carolina,Hoke County,-25.0,1.0,,,-37.0,16.0
2020-04-05,North Carolina,Iredell County,-41.0,-14.0,7.0,-22.0,-36.0,10.0
2020-04-05,North Carolina,Jackson County,-40.0,-26.0,9.0,,-55.0,19.0
2020-04-05,North Carolina,Johnston County,-42.0,-13.0,30.0,-32.0,-36.0,11.0
2020-04-05,North Carolina,Jones County,,-6.0,,,-33.0,
2020-04-05,North Carolina,Lee County,-32.0,-4.0,,,-33.0,17.0
2020-04-05,North Carolina,Lenoir County,-36.0,1.0,,,-31.0,12.0
2020-04-05,North Carolina,Lincoln County,-26.0,-5.0,,,-32.0,10.0
2020-04-05,North Carolina,Macon County,-36.0,-9.0,-15.0,,-38.0,14.0
2020-04-05,North Carolina,Madison County,-62.0,-12.0,,,-30.0,
2020-04-05,North Carolina,Martin County,-30.0,7.0,,,-33.0,
2020-04-05,North Carolina,McDowell County,-24.0,-7.0,19.0,-27.0,-23.0,13.0
2020-04-05,North Carolina,Mecklenburg County,-53.0,-17.0,-4.0,-71.0,-43.0,13.0
2020-04-05,North Carolina,Mitchell County,-33.0,-10.0,,,-17.0,
2020-04-05,North Carolina,Montgomery County,-34.0,4.0,9.0,-35.0,-29.0,-1.0
2020-04-05,North Carolina,Moore County,-47.0,-18.0,12.0,,-42.0,12.0
2020-04-05,North Carolina,Nash County,-42.0,-3.0,-39.0,-41.0,-36.0,10.0
2020-04-05,North Carolina,New Hanover County,-52.0,-21.0,-17.0,-70.0,-41.0,11.0
2020-04-05,North Carolina,Northampton County,-67.0,21.0,,,-27.0,
2020-04-05,North Carolina,Onslow County,-37.0,-13.0,2.0,-66.0,-35.0,9.0
2020-04-05,North Carolina,Orange County,-53.0,-37.0,-11.0,-50.0,-45.0,14.0
2020-04-05,North Carolina,Pamlico County,-23.0,9.0,,,-35.0,
2020-04-05,North Carolina,Pasquotank County,-32.0,-8.0,,,-29.0,16.0
2020-04-05,North Carolina,Pender County,-32.0,-15.0,,,-32.0,16.0
2020-04-05,North Carolina,Perquimans County,-53.0,-2.0,,,-30.0,
2020-04-05,North Carolina,Person County,-28.0,11.0,,,-33.0,17.0
2020-04-05,North Carolina,Pitt County,-46.0,-17.0,1.0,-26.0,-35.0,10.0
2020-04-05,North Carolina,Polk County,-48.0,-19.0,,,-42.0,
2020-04-05,North Carolina,Randolph County,-43.0,-11.0,-30.0,,-30.0,8.0
2020-04-05,North Carolina,Richmond County,-29.0,33.0,,,-24.0,11.0
2020-04-05,North Carolina,Robeson County,-33.0,-2.0,,-44.0,-32.0,8.0
2020-04-05,North Carolina,Rockingham County,-29.0,-5.0,,-29.0,-34.0,9.0
2020-04-05,North Carolina,Rowan County,-42.0,-8.0,40.0,-39.0,-37.0,9.0
2020-04-05,North Carolina,Rutherford County,-34.0,-5.0,-14.0,,-32.0,12.0
2020-04-05,North Carolina,Sampson County,-24.0,2.0,,,-29.0,13.0
2020-04-05,North Carolina,Scotland County,-27.0,-3.0,,,-25.0,12.0
2020-04-05,North Carolina,Stanly County,-23.0,-16.0,,,-34.0,14.0
2020-04-05,North Carolina,Stokes County,-36.0,3.0,-22.0,,-26.0,15.0
2020-04-05,North Carolina,Surry County,-32.0,-6.0,-18.0,-23.0,-35.0,14.0
2020-04-05,North Carolina,Swain County,-75.0,0.0,-26.0,,-58.0,
2020-04-05,North Carolina,Transylvania County,-38.0,-19.0,-8.0,,-38.0,6.0
2020-04-05,North Carolina,Union County,-40.0,-17.0,-18.0,-40.0,-42.0,12.0
2020-04-05,North Carolina,Vance County,-28.0,-3.0,,,-35.0,15.0
2020-04-05,North Carolina,Wake County,-50.0,-28.0,5.0,-77.0,-45.0,13.0
2020-04-05,North Carolina,Warren County,-4.0,7.0,,,-26.0,
2020-04-05,North Carolina,Washington County,-29.0,4.0,,,-21.0,
2020-04-05,North Carolina,Watauga County,-66.0,-45.0,6.0,,-53.0,18.0
2020-04-05,North Carolina,Wayne County,-36.0,-7.0,-16.0,-22.0,-29.0,9.0
2020-04-05,North Carolina,Wilkes County,-42.0,-4.0,-59.0,,-32.0,13.0
2020-04-05,North Carolina,Wilson County,-33.0,-4.0,-11.0,,-34.0,9.0
2020-04-05,North Carolina,Yadkin County,-46.0,-12.0,,,-34.0,16.0
2020-04-05,North Carolina,Yancey County,-41.0,-5.0,,,-35.0,
2020-04-05,North Dakota,Total,-50.0,-15.0,-2.0,-44.0,-28.0,11.0
2020-04-05,North Dakota,Barnes County,-34.0,,,,-41.0,
2020-04-05,North Dakota,Bottineau County,-34.0,,,,-38.0,
2020-04-05,North Dakota,Burleigh County,-50.0,-18.0,-23.0,-61.0,-31.0,15.0
2020-04-05,North Dakota,Cass County,-57.0,-26.0,4.0,-39.0,-30.0,13.0
2020-04-05,North Dakota,Dunn County,-56.0,-17.0,-28.0,,,
2020-04-05,North Dakota,Grand Forks County,-51.0,-23.0,-62.0,-50.0,-32.0,28.0
2020-04-05,North Dakota,McKenzie County,-48.0,-21.0,,-38.0,-16.0,
2020-04-05,North Dakota,McLean County,-63.0,,,,-32.0,
2020-04-05,North Dakota,Mercer County,,6.0,,,-29.0,
2020-04-05,North Dakota,Morton County,-41.0,6.0,,-23.0,-28.0,18.0
2020-04-05,North Dakota,Mountrail County,-67.0,-25.0,,,-34.0,
2020-04-05,North Dakota,Pembina County,,,,,-29.0,
2020-04-05,North Dakota,Ramsey County,-42.0,-16.0,,,-35.0,
2020-04-05,North Dakota,Ransom County,,,,,-41.0,
2020-04-05,North Dakota,Richland County,-38.0,2.0,,,-40.0,
2020-04-05,North Dakota,Rolette County,-33.0,,,,-35.0,
2020-04-05,North Dakota,Stark County,-40.0,3.0,,,-19.0,16.0
2020-04-05,North Dakota,Stutsman County,-34.0,-16.0,,,-15.0,
2020-04-05,North Dakota,Traill County,,,,,-50.0,
2020-04-05,North Dakota,Walsh County,-33.0,,,,-21.0,
2020-04-05,North Dakota,Ward County,-47.0,-11.0,,-52.0,-28.0,20.0
2020-04-05,North Dakota,Williams County,-41.0,-16.0,,-37.0,-25.0,19.0
2020-04-05,Ohio,Total,-46.0,-18.0,37.0,-39.0,-37.0,11.0
2020-04-05,Ohio,Adams County,-39.0,32.0,,,-25.0,-2.0
2020-04-05,Ohio,Allen County,-48.0,-16.0,11.0,-28.0,-35.0,10.0
2020-04-05,Ohio,Ashland County,-43.0,-3.0,,,-36.0,18.0
2020-04-05,Ohio,Ashtabula County,-34.0,-10.0,125.0,-27.0,-23.0,9.0
2020-04-05,Ohio,Athens County,-55.0,-23.0,,,-46.0,18.0
2020-04-05,Ohio,Auglaize County,-45.0,-15.0,,,-31.0,20.0
2020-04-05,Ohio,Belmont County,-43.0,0.0,,-35.0,-29.0,16.0
2020-04-05,Ohio,Brown County,-33.0,-9.0,,,-24.0,17.0
2020-04-05,Ohio,Butler County,-48.0,-21.0,48.0,-19.0,-37.0,11.0
2020-04-05,Ohio,Carroll County,-37.0,-8.0,,,-34.0,0.0
2020-04-05,Ohio,Champaign County,-41.0,-5.0,,,-30.0,18.0
2020-04-05,Ohio,Clark County,-39.0,-18.0,,-29.0,-34.0,9.0
2020-04-05,Ohio,Clermont County,-43.0,-22.0,54.0,,-40.0,10.0
2020-04-05,Ohio,Clinton County,-45.0,-13.0,,17.0,-36.0,18.0
2020-04-05,Ohio,Columbiana County,-38.0,-4.0,,,-36.0,9.0
2020-04-05,Ohio,Coshocton County,-35.0,0.0,,,-27.0,14.0
2020-04-05,Ohio,Crawford County,-36.0,-15.0,,,-36.0,17.0
2020-04-05,Ohio,Cuyahoga County,-50.0,-19.0,21.0,-53.0,-39.0,11.0
2020-04-05,Ohio,Darke County,-39.0,-11.0,,,-33.0,18.0
2020-04-05,Ohio,Defiance County,-43.0,-12.0,,,-35.0,21.0
2020-04-05,Ohio,Delaware County,-63.0,-37.0,20.0,-37.0,-44.0,13.0
2020-04-05,Ohio,Erie County,-50.0,-21.0,2.0,,-46.0,12.0
2020-04-05,Ohio,Fairfield County,-49.0,-18.0,28.0,,-35.0,10.0
2020-04-05,Ohio,Fayette County,-45.0,-17.0,,-31.0,-28.0,9.0
2020-04-05,Ohio,Franklin County,-52.0,-25.0,-8.0,-54.0,-42.0,12.0
2020-04-05,Ohio,Fulton County,-37.0,-13.0,,-33.0,-30.0,21.0
2020-04-05,Ohio,Gallia County,-29.0,-6.0,,-21.0,-17.0,
2020-04-05,Ohio,Geauga County,-42.0,-24.0,10.0,,-36.0,23.0
2020-04-05,Ohio,Greene County,-51.0,-22.0,20.0,,-43.0,11.0
2020-04-05,Ohio,Guernsey County,-39.0,-28.0,,-28.0,-27.0,14.0
2020-04-05,Ohio,Hamilton County,-49.0,-19.0,35.0,-27.0,-40.0,12.0
2020-04-05,Ohio,Hancock County,-50.0,-20.0,,-32.0,-41.0,22.0
2020-04-05,Ohio,Hardin County,-31.0,3.0,,,-32.0,13.0
2020-04-05,Ohio,Harrison County,-2.0,5.0,,,-20.0,
2020-04-05,Ohio,Henry County,-34.0,-6.0,,-21.0,-28.0,13.0
2020-04-05,Ohio,Highland County,-26.0,-10.0,,,-35.0,15.0
2020-04-05,Ohio,Hocking County,-42.0,-11.0,12.0,,-37.0,-3.0
2020-04-05,Ohio,Holmes County,-31.0,-13.0,,,-33.0,-1.0
2020-04-05,Ohio,Huron County,-42.0,-7.0,,,-34.0,17.0
2020-04-05,Ohio,Jackson County,-12.0,27.0,,-38.0,-16.0,-1.0
2020-04-05,Ohio,Jefferson County,-30.0,-8.0,,-35.0,-34.0,15.0
2020-04-05,Ohio,Knox County,-38.0,-9.0,,,-35.0,18.0
2020-04-05,Ohio,Lake County,-48.0,-19.0,54.0,-45.0,-34.0,11.0
2020-04-05,Ohio,Lawrence County,-22.0,-12.0,,,-29.0,15.0
2020-04-05,Ohio,Licking County,-42.0,-20.0,-12.0,-33.0,-35.0,10.0
2020-04-05,Ohio,Logan County,-36.0,4.0,,,-39.0,22.0
2020-04-05,Ohio,Lorain County,-45.0,-12.0,57.0,-66.0,-39.0,11.0
2020-04-05,Ohio,Lucas County,-49.0,-18.0,111.0,-19.0,-36.0,10.0
2020-04-05,Ohio,Madison County,-38.0,-16.0,,-26.0,-38.0,20.0
2020-04-05,Ohio,Mahoning County,-46.0,-21.0,116.0,-32.0,-38.0,10.0
2020-04-05,Ohio,Marion County,-39.0,-17.0,,,-33.0,16.0
2020-04-05,Ohio,Medina County,-49.0,-21.0,,-27.0,-35.0,11.0
2020-04-05,Ohio,Meigs County,-29.0,,,,-26.0,
2020-04-05,Ohio,Mercer County,-43.0,-6.0,,,-29.0,21.0
2020-04-05,Ohio,Miami County,-45.0,-24.0,-4.0,,-38.0,10.0
2020-04-05,Ohio,Monroe County,-57.0,-6.0,,,-41.0,
2020-04-05,Ohio,Montgomery County,-49.0,-19.0,12.0,-30.0,-40.0,11.0
2020-04-05,Ohio,Morgan County,-22.0,20.0,,,-40.0,
2020-04-05,Ohio,Morrow County,-45.0,-6.0,,-20.0,-38.0,18.0
2020-04-05,Ohio,Muskingum County,-39.0,-18.0,,-24.0,-27.0,9.0
2020-04-05,Ohio,Noble County,-53.0,9.0,,-9.0,-38.0,
2020-04-05,Ohio,Ottawa County,-30.0,6.0,,,-33.0,19.0
2020-04-05,Ohio,Paulding County,11.0,13.0,,,-38.0,
2020-04-05,Ohio,Perry County,-5.0,6.0,,,-27.0,10.0
2020-04-05,Ohio,Pickaway County,-34.0,-10.0,,-4.0,-35.0,17.0
2020-04-05,Ohio,Pike County,-22.0,-5.0,,,-32.0,
2020-04-05,Ohio,Portage County,-43.0,-14.0,13.0,-44.0,-36.0,11.0
2020-04-05,Ohio,Preble County,-33.0,-20.0,,-13.0,-32.0,18.0
2020-04-05,Ohio,Putnam County,-37.0,17.0,,,-38.0,16.0
2020-04-05,Ohio,Richland County,-53.0,-20.0,,-33.0,-39.0,10.0
2020-04-05,Ohio,Ross County,-41.0,-8.0,-28.0,-13.0,-31.0,14.0
2020-04-05,Ohio,Sandusky County,-38.0,-11.0,,-55.0,-35.0,20.0
2020-04-05,Ohio,Scioto County,-33.0,-8.0,,,-22.0,12.0
2020-04-05,Ohio,Seneca County,-32.0,-6.0,,,-37.0,20.0
2020-04-05,Ohio,Shelby County,-32.0,-27.0,,-25.0,-39.0,20.0
2020-04-05,Ohio,Stark County,-43.0,-15.0,65.0,-12.0,-36.0,10.0
2020-04-05,Ohio,Summit County,-46.0,-18.0,40.0,-32.0,-37.0,10.0
2020-04-05,Ohio,Trumbull County,-39.0,-9.0,51.0,-22.0,-35.0,9.0
2020-04-05,Ohio,Tuscarawas County,-39.0,-12.0,,,-29.0,9.0
2020-04-05,Ohio,Union County,-49.0,-24.0,,,-35.0,27.0
2020-04-05,Ohio,Van Wert County,-31.0,-8.0,,,-26.0,17.0
2020-04-05,Ohio,Vinton County,-56.0,9.0,,,-34.0,
2020-04-05,Ohio,Warren County,-53.0,-18.0,83.0,-21.0,-43.0,12.0
2020-04-05,Ohio,Washington County,-45.0,-11.0,,,-31.0,16.0
2020-04-05,Ohio,Wayne County,-47.0,-16.0,,-38.0,-33.0,11.0
2020-04-05,Ohio,Williams County,-34.0,7.0,,-50.0,-42.0,20.0
2020-04-05,Ohio,Wood County,-48.0,-34.0,-7.0,-26.0,-38.0,10.0
2020-04-05,Ohio,Wyandot County,-40.0,6.0,,-26.0,-42.0,6.0
2020-04-05,Oklahoma,Total,-41.0,-8.0,-3.0,-30.0,-35.0,10.0
2020-04-05,Oklahoma,Adair County,-22.0,8.0,,,-28.0,
2020-04-05,Oklahoma,Atoka County,-31.0,-24.0,,-38.0,-30.0,
2020-04-05,Oklahoma,Beckham County,-31.0,-8.0,,-10.0,-17.0,
2020-04-05,Oklahoma,Blaine County,-30.0,-4.0,,,-30.0,
