Date,Country,Region,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-03-29,Sweden,Varmland County,-28.0,-11.0,0.0,-25.0,-13.0,5.0
2020-03-29,Sweden,Västerbotten County,-27.0,-10.0,34.0,-32.0,-18.0,3.0
2020-03-29,Sweden,Västernorrland County,-26.0,-9.0,-14.0,-26.0,-17.0,4.0
2020-03-29,Sweden,Västmanland County,-18.0,-7.0,-25.0,-32.0,-17.0,5.0
2020-03-29,Sweden,Västra Götaland County,-24.0,-9.0,38.0,-34.0,-18.0,6.0
2020-03-29,Sweden,Örebro County,-18.0,-7.0,59.0,-28.0,-18.0,5.0
2020-03-29,Sweden,Östergötland County,-18.0,-12.0,60.0,-33.0,-17.0,5.0
2020-03-29,Singapore,Total,-28.0,-6.0,-12.0,-40.0,-15.0,15.0
2020-03-29,Slovenia,Total,-88.0,-92.0,-43.0,-54.0,-45.0,13.0
2020-03-29,Slovenia,Administrative unit Maribor,-90.0,-95.0,-53.0,-69.0,-45.0,27.0
2020-03-29,Slovenia,Ajdovščina,-86.0,-41.0,,-65.0,-56.0,
2020-03-29,Slovenia,Brežice,-91.0,-55.0,,,-57.0,
2020-03-29,Slovenia,Celje,-88.0,-94.0,-58.0,-52.0,-39.0,11.0
2020-03-29,Slovenia,Cerknica,-83.0,,,,-53.0,
2020-03-29,Slovenia,Domžale,-89.0,-89.0,,-55.0,-39.0,22.0
2020-03-29,Slovenia,Dravograd,-70.0,,,,-45.0,
2020-03-29,Slovenia,Gornja Radgona,-88.0,-33.0,,,-48.0,
2020-03-29,Slovenia,Grosuplje,-90.0,-43.0,,,-38.0,2.0
2020-03-29,Slovenia,Idrija,-66.0,-45.0,,,-55.0,
2020-03-29,Slovenia,Ilirska Bistrica,-80.0,,,,-55.0,
2020-03-29,Slovenia,Izola,-84.0,-33.0,,,-63.0,
2020-03-29,Slovenia,Jesenice,-90.0,-53.0,-67.0,-61.0,-53.0,
2020-03-29,Slovenia,Kamnik,-95.0,-47.0,,,-39.0,2.0
2020-03-29,Slovenia,Koper,-92.0,-85.0,-63.0,-73.0,-47.0,13.0
2020-03-29,Slovenia,Kočevje,-73.0,-51.0,,,-52.0,
2020-03-29,Slovenia,Kranj,-90.0,-91.0,,-75.0,-52.0,30.0
2020-03-29,Slovenia,Krško,-71.0,-54.0,,,-36.0,
2020-03-29,Slovenia,Laško,-80.0,-51.0,,,-53.0,
2020-03-29,Slovenia,Lenart,-89.0,-41.0,,,-51.0,
2020-03-29,Slovenia,Lendava,-78.0,-55.0,,,-48.0,
2020-03-29,Slovenia,Litija,-77.0,-35.0,,,-53.0,
2020-03-29,Slovenia,Ljubljana,-87.0,-91.0,-51.0,-58.0,-44.0,15.0
2020-03-29,Slovenia,Ljutomer,-88.0,-48.0,,,-52.0,
2020-03-29,Slovenia,Logatec,-88.0,-47.0,,-81.0,-53.0,
2020-03-29,Slovenia,Metlika,,,,,-58.0,
2020-03-29,Slovenia,Mozirje,-80.0,-45.0,,,-53.0,
2020-03-29,Slovenia,Municipality of Hrastnik,,,,,-53.0,
2020-03-29,Slovenia,Murska Sobota,-90.0,-39.0,,-44.0,-50.0,1.0
2020-03-29,Slovenia,Nova Gorica,-89.0,-49.0,,-60.0,-52.0,2.0
2020-03-29,Slovenia,Novo Mesto,-90.0,-45.0,,,-37.0,19.0
2020-03-29,Slovenia,Ormož,-61.0,-50.0,,,-59.0,
2020-03-29,Slovenia,Pesnica,-83.0,,,,-55.0,
2020-03-29,Slovenia,Piran,-90.0,-81.0,-53.0,,-61.0,
2020-03-29,Slovenia,Postojna,-73.0,-46.0,,-51.0,-51.0,
2020-03-29,Slovenia,Ptuj,-95.0,-92.0,,-61.0,-37.0,18.0
2020-03-29,Slovenia,Radlje ob Dravi,-81.0,-45.0,,,-49.0,
2020-03-29,Slovenia,Radovljica,-94.0,-50.0,-62.0,-61.0,-61.0,
2020-03-29,Slovenia,Ravne na Koroškem,-76.0,-41.0,,,-30.0,
2020-03-29,Slovenia,Ribnica,,,,,-52.0,
2020-03-29,Slovenia,Ruše,-78.0,,,,-52.0,
2020-03-29,Slovenia,Sevnica,-85.0,-40.0,,,-51.0,
2020-03-29,Slovenia,Sežana,-95.0,-57.0,,,-44.0,
2020-03-29,Slovenia,Slovenj Gradec,-86.0,-57.0,,,-58.0,
2020-03-29,Slovenia,Slovenska Bistrica,-100.0,-49.0,,,-36.0,
2020-03-29,Slovenia,Slovenske Konjice,-91.0,-36.0,,,-48.0,
2020-03-29,Slovenia,Tolmin,-68.0,-49.0,,,-54.0,
2020-03-29,Slovenia,Trbovlje,-86.0,-41.0,,,-50.0,
2020-03-29,Slovenia,Trebnje,-92.0,-49.0,,,-57.0,
2020-03-29,Slovenia,Tržič,-84.0,-44.0,,,-54.0,
2020-03-29,Slovenia,Velenje,-93.0,-58.0,,-59.0,-47.0,0.0
2020-03-29,Slovenia,Vrhnika,-88.0,-42.0,,,-50.0,
2020-03-29,Slovenia,Zagorje ob Savi,-76.0,-45.0,,,-59.0,
2020-03-29,Slovenia,Črnomelj,-70.0,-47.0,,,-47.0,
2020-03-29,Slovenia,Šentjur,-74.0,-44.0,,,-54.0,
2020-03-29,Slovenia,Škofja Loka,-90.0,-43.0,,-63.0,-64.0,1.0
2020-03-29,Slovenia,Šmarje pri Jelšah,-82.0,-60.0,2.0,,-58.0,
2020-03-29,Slovenia,Žalec,-100.0,-42.0,,,-41.0,0.0
2020-03-29,Slovakia,Total,-82.0,-89.0,-9.0,-61.0,-38.0,10.0
2020-03-29,Slovakia,Banská Bystrica Region,-81.0,-88.0,5.0,-59.0,-36.0,9.0
2020-03-29,Slovakia,Bratislava Region,-83.0,-91.0,-3.0,-64.0,-40.0,12.0
2020-03-29,Slovakia,Košice Region,-81.0,-90.0,67.0,-60.0,-34.0,9.0
2020-03-29,Slovakia,Nitra Region,-81.0,-90.0,29.0,-58.0,-36.0,9.0
2020-03-29,Slovakia,Prešov Region,-82.0,-90.0,-55.0,-71.0,-41.0,10.0
2020-03-29,Slovakia,Trenčín Region,-78.0,-88.0,3.0,-57.0,-40.0,9.0
2020-03-29,Slovakia,Trnava Region,-81.0,-89.0,45.0,-62.0,-38.0,10.0
2020-03-29,Slovakia,Žilina Region,-83.0,-88.0,-25.0,-68.0,-41.0,10.0
2020-03-29,Senegal,Total,-44.0,-31.0,-28.0,-50.0,-10.0,12.0
2020-03-29,El Salvador,Total,-81.0,-62.0,-72.0,-73.0,-50.0,23.0
2020-03-29,Togo,Total,-37.0,-25.0,-21.0,-41.0,-9.0,16.0
2020-03-29,Thailand,Total,-55.0,-27.0,-54.0,-61.0,-21.0,16.0
2020-03-29,Tajikistan,Total,-8.0,-8.0,4.0,-17.0,10.0,-3.0
2020-03-29,Turkey,Total,-75.0,-39.0,-58.0,-71.0,-45.0,17.0
2020-03-29,Trinidad and Tobago,Total,-29.0,10.0,-40.0,-70.0,-17.0,9.0
2020-03-29,Taiwan,Total,-9.0,3.0,17.0,-24.0,-1.0,4.0
2020-03-29,Tanzania,Total,-16.0,-8.0,-7.0,-11.0,-9.0,3.0
2020-03-29,Uganda,Total,-50.0,-36.0,-16.0,-59.0,-23.0,19.0
2020-03-29,United States of America,Total,-47.0,-22.0,-19.0,-51.0,-38.0,12.0
2020-03-29,United States of America,Alabama,-41.0,-13.0,19.0,-30.0,-32.0,9.0
2020-03-29,United States of America,Alaska,-48.0,-27.0,18.0,-55.0,-33.0,10.0
2020-03-29,United States of America,Arizona,-40.0,-17.0,-7.0,-41.0,-33.0,10.0
2020-03-29,United States of America,Arkansas,-29.0,-7.0,81.0,-22.0,-27.0,7.0
2020-03-29,United States of America,California,-50.0,-24.0,-38.0,-54.0,-39.0,15.0
2020-03-29,United States of America,Colorado,-51.0,-27.0,-12.0,-60.0,-40.0,13.0
2020-03-29,United States of America,Connecticut,-56.0,-32.0,-52.0,-64.0,-38.0,15.0
2020-03-29,United States of America,Delaware,-47.0,-28.0,-6.0,-57.0,-37.0,12.0
2020-03-29,United States of America,District of Columbia,-64.0,-30.0,-41.0,-68.0,-47.0,14.0
2020-03-29,United States of America,Florida,-50.0,-26.0,-48.0,-63.0,-41.0,13.0
2020-03-29,United States of America,Georgia,-42.0,-17.0,-2.0,-52.0,-37.0,11.0
2020-03-29,United States of America,Hawaii,-56.0,-36.0,-65.0,-72.0,-45.0,16.0
2020-03-29,United States of America,Idaho,-42.0,-18.0,25.0,-34.0,-38.0,10.0
2020-03-29,United States of America,Illinois,-53.0,-24.0,-29.0,-55.0,-39.0,13.0
2020-03-29,United States of America,Indiana,-48.0,-25.0,24.0,-34.0,-36.0,11.0
2020-03-29,United States of America,Iowa,-43.0,-10.0,41.0,-28.0,-29.0,10.0
2020-03-29,United States of America,Kansas,-36.0,-14.0,72.0,-20.0,-30.0,9.0
2020-03-29,United States of America,Kentucky,-37.0,-11.0,68.0,-34.0,-34.0,9.0
2020-03-29,United States of America,Louisiana,-45.0,-16.0,-18.0,-49.0,-35.0,11.0
2020-03-29,United States of America,Maine,-50.0,-22.0,-24.0,-56.0,-31.0,10.0
2020-03-29,United States of America,Maryland,-45.0,-25.0,29.0,-51.0,-39.0,13.0
2020-03-29,United States of America,Massachusetts,-59.0,-36.0,-56.0,-73.0,-42.0,16.0
2020-03-29,United States of America,Michigan,-58.0,-28.0,15.0,-55.0,-43.0,12.0
2020-03-29,United States of America,Minnesota,-58.0,-35.0,-16.0,-64.0,-38.0,14.0
2020-03-29,United States of America,Mississippi,-32.0,-7.0,27.0,-29.0,-30.0,9.0
2020-03-29,United States of America,Missouri,-38.0,-12.0,73.0,-34.0,-32.0,9.0
2020-03-29,United States of America,Montana,-51.0,-25.0,28.0,-37.0,-37.0,10.0
2020-03-29,United States of America,Nebraska,-34.0,-9.0,109.0,-18.0,-24.0,8.0
2020-03-29,United States of America,Nevada,-47.0,-23.0,-38.0,-62.0,-52.0,14.0
2020-03-29,United States of America,New Hampshire,-58.0,-35.0,-63.0,-63.0,-38.0,13.0
2020-03-29,United States of America,New Jersey,-59.0,-33.0,-36.0,-70.0,-44.0,16.0
2020-03-29,United States of America,New Mexico,-44.0,-18.0,-12.0,-31.0,-34.0,11.0
2020-03-29,United States of America,New York,-62.0,-32.0,-47.0,-68.0,-46.0,16.0
2020-03-29,United States of America,North Carolina,-40.0,-15.0,13.0,-51.0,-35.0,10.0
2020-03-29,United States of America,North Dakota,-44.0,-13.0,73.0,-36.0,-24.0,9.0
2020-03-29,United States of America,Ohio,-43.0,-19.0,117.0,-33.0,-35.0,10.0
2020-03-29,United States of America,Oklahoma,-36.0,-12.0,29.0,-23.0,-32.0,9.0
2020-03-29,United States of America,Oregon,-51.0,-25.0,-22.0,-47.0,-38.0,12.0
2020-03-29,United States of America,Pennsylvania,-50.0,-27.0,7.0,-52.0,-38.0,12.0
2020-03-29,United States of America,Rhode Island,-55.0,-30.0,-50.0,-67.0,-37.0,14.0
2020-03-29,United States of America,South Carolina,-38.0,-11.0,-4.0,-34.0,-34.0,9.0
2020-03-29,United States of America,South Dakota,-35.0,-3.0,126.0,-31.0,-25.0,8.0
2020-03-29,United States of America,Tennessee,-35.0,-9.0,35.0,-35.0,-34.0,8.0
2020-03-29,United States of America,Texas,-45.0,-23.0,-27.0,-47.0,-36.0,13.0
2020-03-29,United States of America,Utah,-41.0,-14.0,26.0,-44.0,-40.0,10.0
2020-03-29,United States of America,Vermont,-62.0,-42.0,-55.0,-71.0,-43.0,13.0
2020-03-29,United States of America,Virginia,-39.0,-16.0,46.0,-50.0,-36.0,11.0
2020-03-29,United States of America,Washington,-48.0,-26.0,-11.0,-56.0,-41.0,13.0
2020-03-29,United States of America,West Virginia,-38.0,-16.0,52.0,-31.0,-33.0,8.0
2020-03-29,United States of America,Wisconsin,-55.0,-30.0,-12.0,-50.0,-34.0,13.0
2020-03-29,United States of America,Wyoming,-37.0,-13.0,29.0,-14.0,-29.0,8.0
2020-03-29,Uruguay,Total,-75.0,-45.0,-79.0,-71.0,-35.0,22.0
2020-03-29,Uruguay,Artigas Department,-60.0,-45.0,-71.0,-77.0,-24.0,-3.0
2020-03-29,Uruguay,Canelones Department,-74.0,-49.0,-77.0,-75.0,-31.0,20.0
2020-03-29,Uruguay,Cerro Largo Department,-74.0,-43.0,-76.0,-73.0,-28.0,13.0
2020-03-29,Uruguay,Colonia Department,-78.0,-51.0,-84.0,-90.0,-38.0,21.0
2020-03-29,Uruguay,Durazno Department,-68.0,-39.0,-68.0,-79.0,-21.0,-2.0
2020-03-29,Uruguay,Flores Department,-83.0,-38.0,-72.0,,-20.0,
2020-03-29,Uruguay,Florida Department,-63.0,-37.0,-78.0,-70.0,-23.0,13.0
2020-03-29,Uruguay,Lavalleja Department,-53.0,-35.0,-76.0,-69.0,-22.0,-2.0
2020-03-29,Uruguay,Maldonado Department,-87.0,-65.0,-88.0,-86.0,-56.0,24.0
2020-03-29,Uruguay,Montevideo Department,-73.0,-37.0,-72.0,-58.0,-37.0,23.0
2020-03-29,Uruguay,Paysandú Department,-68.0,-22.0,-75.0,-78.0,-23.0,18.0
2020-03-29,Uruguay,Rivera Department,-71.0,-33.0,-76.0,-67.0,-33.0,12.0
2020-03-29,Uruguay,Rocha Department,-89.0,-75.0,-89.0,-90.0,-41.0,9.0
2020-03-29,Uruguay,Río Negro Department,-72.0,-49.0,-82.0,-64.0,-27.0,-3.0
2020-03-29,Uruguay,Salto Department,-71.0,-49.0,-74.0,-68.0,-30.0,17.0
2020-03-29,Uruguay,San José Department,-60.0,-40.0,-78.0,-61.0,-23.0,19.0
2020-03-29,Uruguay,Soriano Department,-67.0,-52.0,-78.0,,-28.0,13.0
2020-03-29,Uruguay,Tacuarembó Department,-67.0,-43.0,-77.0,-76.0,-25.0,15.0
2020-03-29,Uruguay,Treinta y Tres Department,-60.0,-24.0,-75.0,-55.0,-20.0,
2020-03-29,Venezuela,Total,-62.0,-44.0,-57.0,-62.0,-25.0,16.0
2020-03-29,Viet Nam,Total,-52.0,-29.0,-33.0,-49.0,-20.0,16.0
2020-03-29,Yemen,Total,-8.0,-1.0,-9.0,-9.0,-5.0,5.0
2020-03-29,South Africa,Total,-79.0,-60.0,-55.0,-80.0,-49.0,24.0
2020-03-29,Zambia,Total,-21.0,-8.0,-6.0,-24.0,0.0,10.0
2020-03-29,Zimbabwe,Total,-2.0,24.0,-4.0,-6.0,14.0,13.0
2020-04-05,United Arab Emirates,Total,-61.0,-30.0,-58.0,-79.0,-57.0,31.0
2020-04-05,Afghanistan,Total,-45.0,-22.0,-13.0,-36.0,-38.0,12.0
2020-04-05,Antigua and Barbuda,Total,-78.0,-55.0,-65.0,-83.0,-66.0,
2020-04-05,Angola,Total,-62.0,-37.0,-48.0,-63.0,-17.0,22.0
2020-04-05,Argentina,Total,-83.0,-54.0,-87.0,-76.0,-52.0,26.0
2020-04-05,Argentina,Buenos Aires,-88.0,-44.0,-89.0,-80.0,-66.0,30.0
2020-04-05,Argentina,Buenos Aires Province,-84.0,-53.0,-89.0,-73.0,-56.0,25.0
2020-04-05,Argentina,Catamarca Province,-66.0,-33.0,-74.0,-79.0,-29.0,27.0
2020-04-05,Argentina,Chaco Province,-72.0,-51.0,-77.0,-90.0,-40.0,21.0
2020-04-05,Argentina,Chubut Province,-86.0,-59.0,-92.0,-87.0,-51.0,25.0
2020-04-05,Argentina,Cordoba,-85.0,-60.0,-88.0,-89.0,-52.0,29.0
2020-04-05,Argentina,Corrientes,-76.0,-56.0,-86.0,-88.0,-39.0,23.0
2020-04-05,Argentina,Entre Rios,-83.0,-57.0,-91.0,-82.0,-46.0,27.0
2020-04-05,Argentina,Formosa Province,-69.0,-40.0,-78.0,-63.0,-30.0,18.0
2020-04-05,Argentina,Jujuy,-73.0,-40.0,-78.0,-89.0,-36.0,23.0
2020-04-05,Argentina,La Pampa,-83.0,-64.0,-86.0,-82.0,-50.0,26.0
2020-04-05,Argentina,La Rioja Province,-64.0,-52.0,-78.0,-83.0,-39.0,24.0
2020-04-05,Argentina,Mendoza Province,-78.0,-50.0,-81.0,-69.0,-45.0,27.0
2020-04-05,Argentina,Misiones Province,-75.0,-52.0,-80.0,-91.0,-42.0,24.0
2020-04-05,Argentina,Neuquen,-96.0,-94.0,-95.0,-89.0,-69.0,32.0
2020-04-05,Argentina,Río Negro,-88.0,-66.0,-90.0,-96.0,-51.0,27.0
2020-04-05,Argentina,Salta Province,-77.0,-43.0,-80.0,-67.0,-40.0,24.0
2020-04-05,Argentina,San Juan Province,-71.0,-42.0,-76.0,-85.0,-39.0,25.0
2020-04-05,Argentina,San Luis Province,-82.0,-57.0,-88.0,-91.0,-49.0,28.0
2020-04-05,Argentina,Santa Cruz Province,-80.0,-66.0,-87.0,-85.0,-53.0,23.0
2020-04-05,Argentina,Santa Fe Province,-83.0,-56.0,-87.0,-70.0,-52.0,27.0
2020-04-05,Argentina,Santiago del Estero Province,-72.0,-44.0,-71.0,-87.0,-40.0,23.0
2020-04-05,Argentina,Tierra del Fuego Province,-86.0,-62.0,-89.0,-93.0,-59.0,24.0
2020-04-05,Argentina,Tucumán,-76.0,-43.0,-72.0,-86.0,-43.0,25.0
2020-04-05,Austria,Total,-82.0,-55.0,-11.0,-64.0,-46.0,12.0
2020-04-05,Austria,Burgenland,-78.0,-37.0,44.0,-32.0,-43.0,16.0
2020-04-05,Austria,Carinthia,-80.0,-55.0,-25.0,-49.0,-44.0,11.0
2020-04-05,Austria,Lower Austria,-75.0,-21.0,58.0,-67.0,-41.0,12.0
2020-04-05,Austria,Salzburg,-88.0,-79.0,-46.0,-74.0,-55.0,12.0
2020-04-05,Austria,Styria,-81.0,-50.0,-11.0,-63.0,-42.0,11.0
2020-04-05,Austria,Tyrol,-92.0,-82.0,-68.0,-79.0,-61.0,15.0
2020-04-05,Austria,Upper Austria,-79.0,-28.0,32.0,-59.0,-41.0,11.0
2020-04-05,Austria,Vienna,-80.0,-44.0,-18.0,-65.0,-47.0,13.0
2020-04-05,Austria,Vorarlberg,-81.0,-53.0,-24.0,-69.0,-49.0,11.0
2020-04-05,Australia,Total,-44.0,-18.0,-43.0,-62.0,-36.0,14.0
2020-04-05,Australia,Australian Capital Territory,-39.0,-3.0,-7.0,-61.0,-36.0,13.0
2020-04-05,Australia,New South Wales,-43.0,-11.0,-27.0,-59.0,-37.0,14.0
2020-04-05,Australia,Northern Territory,-29.0,-16.0,-22.0,-58.0,-25.0,12.0
2020-04-05,Australia,Queensland,-37.0,-17.0,-35.0,-60.0,-33.0,12.0
2020-04-05,Australia,South Australia,-40.0,-13.0,-48.0,-59.0,-30.0,12.0
2020-04-05,Australia,Tasmania,-52.0,-31.0,-76.0,-70.0,-33.0,15.0
2020-04-05,Australia,Victoria,-52.0,-26.0,-75.0,-74.0,-42.0,18.0
2020-04-05,Australia,Western Australia,-40.0,-17.0,-43.0,-61.0,-29.0,14.0
2020-04-05,Aruba,Total,-76.0,-50.0,-51.0,-77.0,-64.0,
2020-04-05,Bosnia and Herzegovina,Total,-74.0,-45.0,-17.0,-56.0,-49.0,12.0
2020-04-05,Barbados,Total,-88.0,-92.0,-88.0,-90.0,-75.0,27.0
2020-04-05,Barbados,Christ Church,-93.0,-94.0,,-100.0,-78.0,17.0
2020-04-05,Barbados,Saint George,-35.0,,-83.0,,-83.0,
2020-04-05,Barbados,Saint James,-93.0,-100.0,,,-76.0,
2020-04-05,Barbados,Saint John,,,,,-68.0,
2020-04-05,Barbados,Saint Lucy,,,,,-71.0,
2020-04-05,Barbados,Saint Michael,-90.0,-93.0,-100.0,-85.0,-77.0,14.0
2020-04-05,Barbados,Saint Peter,-75.0,-12.0,,,-79.0,
2020-04-05,Barbados,Saint Philip,-85.0,-100.0,,,-72.0,
2020-04-05,Barbados,Saint Thomas,-40.0,,,,-71.0,
2020-04-05,Bangladesh,Total,-67.0,-44.0,-29.0,-64.0,-54.0,22.0
2020-04-05,Belgium,Total,-76.0,-36.0,-13.0,-60.0,-46.0,15.0
2020-04-05,Belgium,Brussels,-84.0,-49.0,9.0,-72.0,-57.0,17.0
2020-04-05,Belgium,Flanders,-75.0,-26.0,-15.0,-55.0,-45.0,14.0
2020-04-05,Belgium,Wallonia,-78.0,-48.0,-28.0,-62.0,-46.0,15.0
2020-04-05,Burkina Faso,Total,-31.0,-25.0,-19.0,-51.0,-3.0,14.0
2020-04-05,Bulgaria,Total,-70.0,-37.0,-53.0,-65.0,-35.0,13.0
2020-04-05,Bulgaria,Blagoevgrad Province,-77.0,-48.0,-54.0,-71.0,-46.0,13.0
2020-04-05,Bulgaria,Burgas,-70.0,-39.0,-67.0,-60.0,-39.0,13.0
2020-04-05,Bulgaria,Dobrich Province,-62.0,-32.0,-53.0,,-24.0,14.0
2020-04-05,Bulgaria,Gabrovo,-66.0,-32.0,-30.0,,-28.0,16.0
2020-04-05,Bulgaria,Haskovo Province,-73.0,-42.0,-54.0,-75.0,-38.0,17.0
2020-04-05,Bulgaria,Jambol,-63.0,-43.0,-53.0,,-29.0,16.0
2020-04-05,Bulgaria,Kardzhali Province,-79.0,-54.0,-57.0,-81.0,-46.0,12.0
2020-04-05,Bulgaria,Kyustendil Province,-62.0,-39.0,-55.0,-46.0,-36.0,18.0
2020-04-05,Bulgaria,Lovec,-70.0,-31.0,-34.0,,-26.0,16.0
2020-04-05,Bulgaria,Montana Province,-47.0,-36.0,-29.0,-58.0,-21.0,14.0
2020-04-05,Bulgaria,Pazardzhik,-73.0,-42.0,-55.0,-69.0,-41.0,16.0
2020-04-05,Bulgaria,Pernik,-65.0,-36.0,-46.0,,-28.0,20.0
2020-04-05,Bulgaria,Pleven Province,-67.0,-35.0,-37.0,,-27.0,12.0
2020-04-05,Bulgaria,Plovdiv Province,-77.0,-42.0,-63.0,-65.0,-37.0,15.0
2020-04-05,Bulgaria,Razgrad,-56.0,-62.0,,,-19.0,11.0
2020-04-05,Bulgaria,Ruse,-62.0,-35.0,-39.0,-59.0,-27.0,11.0
2020-04-05,Bulgaria,Shumen Province,-68.0,-34.0,-49.0,-65.0,-23.0,17.0
2020-04-05,Bulgaria,Silistra,-49.0,-24.0,,,-12.0,-3.0
2020-04-05,Bulgaria,Sliven Province,-69.0,-39.0,-47.0,-51.0,-32.0,17.0
2020-04-05,Bulgaria,Smoljan,-76.0,-68.0,-63.0,,-49.0,2.0
2020-04-05,Bulgaria,Sofia City Province,-73.0,-36.0,-63.0,-69.0,-39.0,16.0
2020-04-05,Bulgaria,Sofia Province,-67.0,-34.0,-49.0,,-35.0,15.0
2020-04-05,Bulgaria,Stara Zagora,-67.0,-38.0,-47.0,-37.0,-33.0,13.0
2020-04-05,Bulgaria,Targovishte Province,-61.0,-30.0,,,-24.0,2.0
2020-04-05,Bulgaria,Varna,-71.0,-35.0,-62.0,-77.0,-36.0,12.0
2020-04-05,Bulgaria,Veliko Tarnovo Province,-68.0,-38.0,-44.0,-54.0,-30.0,12.0
2020-04-05,Bulgaria,Vidin,-62.0,-29.0,,,-24.0,
2020-04-05,Bulgaria,Vraca,-58.0,-32.0,-20.0,-54.0,-23.0,17.0
2020-04-05,Bahrain,Total,-39.0,-16.0,-31.0,-32.0,-24.0,15.0
2020-04-05,Benin,Total,-23.0,-6.0,2.0,-18.0,1.0,8.0
2020-04-05,Bolivia,Total,-93.0,-94.0,-89.0,-91.0,-71.0,35.0
2020-04-05,Brazil,Total,-67.0,-24.0,-66.0,-57.0,-30.0,15.0
2020-04-05,Brazil,Federal District,-64.0,-20.0,-62.0,-53.0,-33.0,17.0
2020-04-05,Brazil,State of Acre,-67.0,-20.0,-56.0,-65.0,-23.0,10.0
2020-04-05,Brazil,State of Alagoas,-69.0,-27.0,-68.0,-71.0,-26.0,14.0
2020-04-05,Brazil,State of Amapá,-70.0,-22.0,-53.0,-73.0,-28.0,11.0
2020-04-05,Brazil,State of Amazonas,-64.0,-21.0,-63.0,-47.0,-29.0,13.0
2020-04-05,Brazil,State of Bahia,-70.0,-33.0,-68.0,-71.0,-31.0,16.0
2020-04-05,Brazil,State of Ceará,-74.0,-28.0,-70.0,-66.0,-31.0,15.0
2020-04-05,Brazil,State of Espírito Santo,-67.0,-28.0,-72.0,-68.0,-30.0,16.0
2020-04-05,Brazil,State of Goiás,-61.0,-18.0,-37.0,-45.0,-25.0,13.0
2020-04-05,Brazil,State of Maranhão,-59.0,-18.0,-48.0,-64.0,-18.0,12.0
2020-04-05,Brazil,State of Mato Grosso,-57.0,-19.0,-38.0,-52.0,-19.0,9.0
2020-04-05,Brazil,State of Mato Grosso do Sul,-59.0,-20.0,-44.0,-58.0,-20.0,11.0
2020-04-05,Brazil,State of Minas Gerais,-62.0,-19.0,-41.0,-52.0,-27.0,13.0
2020-04-05,Brazil,State of Paraná,-68.0,-29.0,-61.0,-56.0,-29.0,14.0
2020-04-05,Brazil,State of Paraíba,-72.0,-28.0,-70.0,-60.0,-29.0,16.0
2020-04-05,Brazil,State of Pará,-58.0,-16.0,-53.0,-62.0,-18.0,12.0
2020-04-05,Brazil,State of Pernambuco,-71.0,-26.0,-69.0,-57.0,-31.0,16.0
2020-04-05,Brazil,State of Piauí,-69.0,-32.0,-48.0,-77.0,-26.0,17.0
2020-04-05,Brazil,State of Rio Grande do Norte,-70.0,-30.0,-71.0,-64.0,-30.0,18.0
2020-04-05,Brazil,State of Rio Grande do Sul,-70.0,-28.0,-68.0,-62.0,-31.0,18.0
2020-04-05,Brazil,State of Rio de Janeiro,-69.0,-24.0,-78.0,-57.0,-35.0,16.0
2020-04-05,Brazil,State of Rondônia,-56.0,-11.0,-30.0,-66.0,-18.0,9.0
2020-04-05,Brazil,State of Roraima,-65.0,-19.0,-54.0,-67.0,-21.0,11.0
2020-04-05,Brazil,State of Santa Catarina,-74.0,-37.0,-80.0,-72.0,-35.0,17.0
2020-04-05,Brazil,State of Sergipe,-69.0,-26.0,-65.0,-79.0,-25.0,14.0
2020-04-05,Brazil,State of São Paulo,-67.0,-21.0,-58.0,-55.0,-32.0,15.0
2020-04-05,Brazil,State of Tocantins,-54.0,-22.0,-29.0,-63.0,-16.0,9.0
2020-04-05,Bahamas,Total,-96.0,-97.0,-83.0,-96.0,-76.0,29.0
2020-04-05,Botswana,Total,-74.0,-66.0,-28.0,-81.0,-36.0,34.0
2020-04-05,Belarus,Total,-30.0,-4.0,19.0,-25.0,-9.0,3.0
2020-04-05,Belize,Total,-76.0,-64.0,-63.0,-82.0,-57.0,22.0
2020-04-05,Canada,Total,-63.0,-45.0,-13.0,-67.0,-46.0,14.0
2020-04-05,Canada,Alberta,-57.0,-33.0,-51.0,-69.0,-43.0,14.0
2020-04-05,Canada,British Columbia,-53.0,-30.0,31.0,-61.0,-47.0,13.0
2020-04-05,Canada,Manitoba,-54.0,-29.0,-30.0,-61.0,-40.0,12.0
2020-04-05,Canada,New Brunswick,-43.0,-23.0,78.0,-53.0,-37.0,8.0
2020-04-05,Canada,Newfoundland and Labrador,-43.0,-25.0,23.0,-58.0,-33.0,8.0
2020-04-05,Canada,Northwest Territories,-53.0,-41.0,,-62.0,-34.0,
2020-04-05,Canada,Nova Scotia,-38.0,-15.0,44.0,-51.0,-33.0,5.0
2020-04-05,Canada,Nunavut,-36.0,,,,-23.0,
2020-04-05,Canada,Ontario,-60.0,-32.0,-11.0,-67.0,-47.0,14.0
2020-04-05,Canada,Prince Edward Island,-41.0,-20.0,-51.0,,-32.0,25.0
2020-04-05,Canada,Quebec,-84.0,-78.0,-42.0,-75.0,-52.0,16.0
2020-04-05,Canada,Saskatchewan,-55.0,-29.0,-14.0,-59.0,-39.0,12.0
2020-04-05,Canada,Yukon,-41.0,-26.0,,,-32.0,
2020-04-05,Switzerland,Total,-76.0,-25.0,42.0,-48.0,-42.0,12.0
